"",x,y,ph
14764,2.5,-1.5,13
14765,2.5,-1.5,22
14766,2.5,-1.5,6
14767,2.5,-1.5,17
14768,2.5,-1.5,11
14769,2.5,-1.5,11
14770,2.5,-1.5,17
14771,2.5,-1.5,20
14772,2.5,-1.5,14
14773,2.5,-1.5,20
14774,2.5,-1.5,20
14775,2.5,-1.5,19
14776,2.5,-1.5,17
14777,2.5,-1.5,25
14778,2.5,-1.5,11
14779,2.5,-1.5,12
14780,2.5,-1.5,20
14781,2.5,-1.5,16
14782,2.5,-1.5,16
14783,2.5,-1.5,9
14784,2.5,-1.5,14
14785,2.5,-1.5,17
14786,2.5,-1.5,19
14787,2.5,-1.5,11
14788,2.5,-1.5,9
14789,2.5,-1.5,13
14790,2.5,-1.5,20
14791,2.5,-1.5,17
14792,2.5,-1.5,21
14793,2.5,-1.5,16
14794,2.5,-1.5,14
14795,2.5,-1.5,10
14796,2.5,-1.5,22
14797,2.5,-1.5,9
14798,2.5,-1.5,14
14799,2.5,-1.5,13
14800,2.5,-1.5,28
14801,2.5,-1.5,12
14802,2.5,-1.5,9
14803,2.5,-1.5,17
14804,2.5,-1.5,15
14805,2.5,-1.5,14
14806,2.5,-1.5,13
14807,2.5,-1.5,12
14808,2.5,-1.5,18
14809,2.5,-1.5,13
14810,2.5,-1.5,12
14811,2.5,-1.5,11
14812,2.5,-1.5,12
14813,2.5,-1.5,14
14814,2.5,-1.5,14
14815,2.5,-1.5,17
14816,2.5,-1.5,12
14817,2.5,-1.5,14
14818,2.5,-1.5,13
14819,2.5,-1.5,12
14820,2.5,-1.5,9
14821,2.5,-1.5,17
14822,2.5,-1.5,15
14823,2.5,-1.5,16
14824,2.5,-1.5,18
14825,2.5,-1.5,14
14826,2.5,-1.5,11
14827,2.5,-1.5,10
14828,2.5,-1.5,16
14829,2.5,-1.5,11
14830,2.5,-1.5,12
14831,2.5,-1.5,21
14832,2.5,-1.5,15
14833,2.5,-1.5,14
14834,2.5,-1.5,26
14835,2.5,-1.5,12
14836,2.5,-1.5,15
14837,2.5,-1.5,15
14838,2.5,-1.5,18
14839,2.5,-1.5,18
14840,2.5,-1.5,20
14841,2.5,-1.5,11
14842,2.5,-1.5,15
14843,2.5,-1.5,11
14844,2.5,-1.5,18
14845,2.5,-1.5,13
14846,2.5,-1.5,12
14847,2.5,-1.5,15
14848,2.5,-1.5,14
14849,2.5,-1.5,9
14850,2.5,-1.5,14
14851,2.5,-1.5,19
14852,2.5,-1.5,14
14853,2.5,-1.5,16
14854,2.5,-1.5,14
14855,2.5,-1.5,11
14856,2.5,-1.5,17
14857,2.5,-1.5,20
14858,2.5,-1.5,16
14859,2.5,-1.5,15
14860,2.5,-1.5,15
14861,2.5,-1.5,13
14862,2.5,-1.5,15
14863,2.5,-1.5,16
14864,2.5,-1.5,14
14865,2.5,-1.5,16
14866,2.5,-1.5,15
14867,2.5,-1.5,20
14868,2.5,-1.5,16
14869,2.5,-1.5,16
14870,2.5,-1.5,17
14871,2.5,-1.5,14
14872,2.5,-1.5,21
14873,2.5,-1.5,18
14874,2.5,-1.5,18
14875,2.5,-1.5,11
14876,2.5,-1.5,11
14877,2.5,-1.5,8
14878,2.5,-1.5,9
14879,2.5,-1.5,14
14880,2.5,-1.5,11
14881,2.5,-1.5,15
14882,2.5,-1.5,13
14883,2.5,-1.5,14
14884,2.5,-1.5,18
14885,2.5,-1.5,9
14886,2.5,-1.5,11
14887,2.5,-1.5,8
14888,2.5,-1.5,28
14889,2.5,-1.5,16
14890,2.5,-1.5,12
14891,2.5,-1.5,13
14892,2.5,-1.5,7
14893,2.5,-1.5,7
14894,2.5,-1.5,12
14895,2.5,-1.5,14
14896,2.5,-1.5,18
14897,2.5,-1.5,7
14898,2.5,-1.5,20
14899,2.5,-1.5,34
14900,2.5,-1.5,13
14901,2.5,-1.5,17
14902,2.5,-1.5,21
14903,2.5,-1.5,10
14904,2.5,-1.5,15
14905,2.5,-1.5,13
14906,2.5,-1.5,9
14907,2.5,-1.5,22
14908,2.5,-1.5,10
14909,2.5,-1.5,11
14910,2.5,-1.5,12
14911,2.5,-1.5,15
14912,2.5,-1.5,14
14913,2.5,-1.5,22
14914,2.5,-1.5,17
14915,2.5,-1.5,9
14916,2.5,-1.5,14
14917,2.5,-1.5,11
14918,2.5,-1.5,11
14919,2.5,-1.5,9
14920,2.5,-1.5,19
14921,2.5,-1.5,15
14922,2.5,-1.5,21
14923,2.5,-1.5,13
14924,2.5,-1.5,11
14925,2.5,-1.5,14
14926,2.5,-1.5,21
14927,2.5,-1.5,14
14928,2.5,-1.5,19
14929,2.5,-1.5,13
14930,2.5,-1.5,10
14931,2.5,-1.5,16
14932,2.5,-1.5,18
14933,2.5,-1.5,19
14934,2.5,-1.5,19
14935,2.5,-1.5,11
14936,2.5,-1.5,14
14937,2.5,-1.5,16
14938,2.5,-1.5,13
14939,2.5,-1.5,18
14940,2.5,-1.5,16
14941,2.5,-1.5,15
14942,2.5,-1.5,12
14943,2.5,-1.5,16
14944,2.5,-1.5,10
14945,2.5,-1.5,9
14946,2.5,-1.5,15
14947,2.5,-1.5,8
14948,2.5,-1.5,14
14949,2.5,-1.5,21
14950,2.5,-1.5,13
14951,2.5,-1.5,13
14952,2.5,-1.5,7
14953,2.5,-1.5,14
14954,2.5,-1.5,31
14955,2.5,-1.5,15
14956,2.5,-1.5,14
14957,2.5,-1.5,17
14958,2.5,-1.5,18
14959,2.5,-1.5,12
14960,2.5,-1.5,19
14961,2.5,-1.5,9
14962,2.5,-1.5,21
14963,2.5,-1.5,21
14964,2.5,-1.5,8
14965,2.5,-1.5,9
14966,2.5,-1.5,14
14967,2.5,-1.5,19
14968,2.5,-1.5,11
14969,2.5,-1.5,13
14970,2.5,-1.5,15
14971,2.5,-1.5,12
14972,2.5,-1.5,13
14973,2.5,-1.5,14
14974,2.5,-1.5,6
14975,2.5,-1.5,16
14976,2.5,-1.5,12
14977,2.5,-1.5,20
14978,2.5,-1.5,20
14979,2.5,-1.5,12
14980,2.5,-1.5,19
14981,2.5,-1.5,9
14982,2.5,-1.5,14
14983,2.5,-1.5,22
14984,2.5,-1.5,15
14985,2.5,-1.5,16
14986,2.5,-1.5,20
14987,2.5,-1.5,12
14988,2.5,-1.5,15
14989,2.5,-1.5,16
14990,2.5,-1.5,22
14991,2.5,-1.5,13
14992,2.5,-1.5,13
14993,2.5,-1.5,15
14994,2.5,-1.5,8
14995,2.5,-1.5,16
14996,2.5,-1.5,16
14997,2.5,-1.5,7
14998,2.5,-1.5,19
14999,2.5,-1.5,13
15000,2.5,-1.5,17
15001,2.5,-1.5,7
15002,2.5,-1.5,18
15003,2.5,-1.5,18
15004,2.5,-1.5,12
15005,2.5,-1.5,13
15006,2.5,-1.5,14
15007,2.5,-1.5,11
15008,2.5,-1.5,14
15009,2.5,-1.5,17
15010,2.5,-1.5,10
15011,2.5,-1.5,8
15012,2.5,-1.5,14
15013,2.5,-1.5,20
15014,2.5,-1.5,20
15015,2.5,-1.5,14
15016,2.5,-1.5,16
15017,2.5,-1.5,13
15018,2.5,-1.5,16
15019,2.5,-1.5,16
15020,2.5,-1.5,10
15021,2.5,-1.5,20
15022,2.5,-1.5,19
15023,2.5,-1.5,19
15024,2.5,-1.5,21
15025,2.5,-1.5,20
15026,2.5,-1.5,16
15027,2.5,-1.5,19
15028,2.5,-1.5,13
15029,2.5,-1.5,11
15030,2.5,-1.5,15
15031,2.5,-1.5,12
15032,2.5,-1.5,20
15033,2.5,-1.5,16
15034,2.5,-1.5,16
15035,2.5,-1.5,13
15036,2.5,-1.5,8
15037,2.5,-1.5,20
15038,2.5,-1.5,17
15039,2.5,-1.5,10
15040,2.5,-1.5,14
15041,2.5,-1.5,13
15042,2.5,-1.5,15
15043,2.5,-1.5,19
15044,2.5,-1.5,13
15045,2.5,-1.5,15
15046,2.5,-1.5,18
15047,2.5,-1.5,10
15048,2.5,-1.5,17
15049,2.5,-1.5,10
15050,2.5,-1.5,14
15051,2.5,-1.5,16
15052,2.5,-1.5,20
15053,2.5,-1.5,20
15054,2.5,-1.5,14
15055,2.5,-1.5,13
15056,2.5,-1.5,10
15057,2.5,-1.5,14
15058,2.5,-1.5,20
15059,2.5,-1.5,14
15060,2.5,-1.5,15
15061,2.5,-1.5,18
15062,-2.5,-2.5,23
15063,-2.5,-2.5,19
15064,-2.5,-2.5,22
15065,-2.5,-2.5,19
15066,-2.5,-2.5,20
15067,-2.5,-2.5,27
15068,-2.5,-2.5,21
15069,-2.5,-2.5,22
15070,-2.5,-2.5,16
15071,-2.5,-2.5,21
15072,-2.5,-2.5,28
15073,-2.5,-2.5,19
15074,-2.5,-2.5,19
15075,-2.5,-2.5,21
15076,-2.5,-2.5,29
15077,-2.5,-2.5,12
15078,-2.5,-2.5,17
15079,-2.5,-2.5,29
15080,-2.5,-2.5,26
15081,-2.5,-2.5,19
15082,-2.5,-2.5,20
15083,-2.5,-2.5,29
15084,-2.5,-2.5,18
15085,-2.5,-2.5,20
15086,-2.5,-2.5,23
15087,-2.5,-2.5,24
15088,-2.5,-2.5,18
15089,-2.5,-2.5,23
15090,-2.5,-2.5,24
15091,-2.5,-2.5,24
15092,-2.5,-2.5,20
15093,-2.5,-2.5,18
15094,-2.5,-2.5,21
15095,-2.5,-2.5,21
15096,-2.5,-2.5,26
15097,-2.5,-2.5,19
15098,-2.5,-2.5,23
15099,-2.5,-2.5,24
15100,-2.5,-2.5,28
15101,-2.5,-2.5,27
15102,-2.5,-2.5,27
15103,-2.5,-2.5,28
15104,-2.5,-2.5,21
15105,-2.5,-2.5,25
15106,-2.5,-2.5,19
15107,-2.5,-2.5,23
15108,-2.5,-2.5,21
15109,-2.5,-2.5,22
15110,-2.5,-2.5,31
15111,-2.5,-2.5,24
15112,-2.5,-2.5,17
15113,-2.5,-2.5,19
15114,-2.5,-2.5,20
15115,-2.5,-2.5,41
15116,-2.5,-2.5,23
15117,-2.5,-2.5,19
15118,-2.5,-2.5,22
15119,-2.5,-2.5,20
15120,-2.5,-2.5,25
15121,-2.5,-2.5,27
15122,-2.5,-2.5,24
15123,-2.5,-2.5,33
15124,-2.5,-2.5,20
15125,-2.5,-2.5,17
15126,-2.5,-2.5,14
15127,-2.5,-2.5,21
15128,-2.5,-2.5,23
15129,-2.5,-2.5,16
15130,-2.5,-2.5,21
15131,-2.5,-2.5,27
15132,-2.5,-2.5,32
15133,-2.5,-2.5,20
15134,-2.5,-2.5,21
15135,-2.5,-2.5,25
15136,-2.5,-2.5,21
15137,-2.5,-2.5,14
15138,-2.5,-2.5,20
15139,-2.5,-2.5,20
15140,-2.5,-2.5,21
15141,-2.5,-2.5,25
15142,-2.5,-2.5,13
15143,-2.5,-2.5,24
15144,-2.5,-2.5,36
15145,-2.5,-2.5,16
15146,-2.5,-2.5,19
15147,-2.5,-2.5,21
15148,-2.5,-2.5,23
15149,-2.5,-2.5,25
15150,-2.5,-2.5,27
15151,-2.5,-2.5,23
15152,-2.5,-2.5,29
15153,-2.5,-2.5,11
15154,-2.5,-2.5,24
15155,-2.5,-2.5,16
15156,-2.5,-2.5,28
15157,-2.5,-2.5,22
15158,-2.5,-2.5,19
15159,-2.5,-2.5,21
15160,-2.5,-2.5,21
15161,-2.5,-2.5,16
15162,-2.5,-2.5,36
15163,-2.5,-2.5,22
15164,-2.5,-2.5,17
15165,-2.5,-2.5,27
15166,-2.5,-2.5,18
15167,-2.5,-2.5,25
15168,-2.5,-2.5,23
15169,-2.5,-2.5,17
15170,-2.5,-2.5,17
15171,-2.5,-2.5,34
15172,-2.5,-2.5,19
15173,-2.5,-2.5,17
15174,-2.5,-2.5,23
15175,-2.5,-2.5,30
15176,-2.5,-2.5,23
15177,-2.5,-2.5,23
15178,-2.5,-2.5,28
15179,-2.5,-2.5,27
15180,-2.5,-2.5,27
15181,-2.5,-2.5,28
15182,-2.5,-2.5,13
15183,-2.5,-2.5,15
15184,-2.5,-2.5,16
15185,-2.5,-2.5,20
15186,-2.5,-2.5,20
15187,-2.5,-2.5,17
15188,-2.5,-2.5,23
15189,-2.5,-2.5,19
15190,-2.5,-2.5,24
15191,-2.5,-2.5,24
15192,-2.5,-2.5,20
15193,-2.5,-2.5,21
15194,-2.5,-2.5,16
15195,-2.5,-2.5,18
15196,-2.5,-2.5,19
15197,-2.5,-2.5,26
15198,-2.5,-2.5,12
15199,-2.5,-2.5,27
15200,-2.5,-2.5,23
15201,-2.5,-2.5,16
15202,-2.5,-2.5,21
15203,-2.5,-2.5,28
15204,-2.5,-2.5,19
15205,-2.5,-2.5,17
15206,-2.5,-2.5,22
15207,-2.5,-2.5,18
15208,-2.5,-2.5,22
15209,-2.5,-2.5,21
15210,-2.5,-2.5,29
15211,-2.5,-2.5,23
15212,-2.5,-2.5,22
15213,-2.5,-2.5,24
15214,-2.5,-2.5,30
15215,-2.5,-2.5,19
15216,-2.5,-2.5,24
15217,-2.5,-2.5,24
15218,-2.5,-2.5,19
15219,-2.5,-2.5,23
15220,-2.5,-2.5,23
15221,-2.5,-2.5,26
15222,-2.5,-2.5,24
15223,-2.5,-2.5,15
15224,-2.5,-2.5,22
15225,-2.5,-2.5,20
15226,-2.5,-2.5,27
15227,-2.5,-2.5,18
15228,-2.5,-2.5,13
15229,-2.5,-2.5,18
15230,-2.5,-2.5,20
15231,-2.5,-2.5,21
15232,-2.5,-2.5,15
15233,-2.5,-2.5,18
15234,-2.5,-2.5,20
15235,-2.5,-2.5,22
15236,-2.5,-2.5,22
15237,-2.5,-2.5,31
15238,-2.5,-2.5,22
15239,-2.5,-2.5,22
15240,-2.5,-2.5,29
15241,-2.5,-2.5,19
15242,-2.5,-2.5,28
15243,-2.5,-2.5,28
15244,-2.5,-2.5,18
15245,-2.5,-2.5,18
15246,-2.5,-2.5,19
15247,-2.5,-2.5,25
15248,-2.5,-2.5,24
15249,-2.5,-2.5,24
15250,-2.5,-2.5,32
15251,-2.5,-2.5,23
15252,-2.5,-2.5,20
15253,-2.5,-2.5,21
15254,-2.5,-2.5,25
15255,-2.5,-2.5,24
15256,-2.5,-2.5,21
15257,-2.5,-2.5,21
15258,-2.5,-2.5,22
15259,-2.5,-2.5,28
15260,-2.5,-2.5,30
15261,-2.5,-2.5,25
15262,-2.5,-2.5,19
15263,-2.5,-2.5,32
15264,-2.5,-2.5,15
15265,-2.5,-2.5,20
15266,-2.5,-2.5,22
15267,-2.5,-2.5,31
15268,-2.5,-2.5,20
15269,-2.5,-2.5,21
15270,-2.5,-2.5,21
15271,-2.5,-2.5,23
15272,-2.5,-2.5,21
15273,-2.5,-2.5,11
15274,-2.5,-2.5,19
15275,-2.5,-2.5,17
15276,-2.5,-2.5,27
15277,-2.5,-2.5,25
15278,-2.5,-2.5,17
15279,-2.5,-2.5,25
15280,-2.5,-2.5,20
15281,-2.5,-2.5,28
15282,-2.5,-2.5,33
15283,-2.5,-2.5,18
15284,-2.5,-2.5,24
15285,-2.5,-2.5,27
15286,-2.5,-2.5,17
15287,-2.5,-2.5,18
15288,-2.5,-2.5,21
15289,-2.5,-2.5,30
15290,-2.5,-2.5,18
15291,-2.5,-2.5,18
15292,-2.5,-2.5,24
15293,-2.5,-2.5,17
15294,-2.5,-2.5,26
15295,-2.5,-2.5,23
15296,-2.5,-2.5,18
15297,-2.5,-2.5,27
15298,-2.5,-2.5,28
15299,-2.5,-2.5,24
15300,-2.5,-2.5,14
15301,-2.5,-2.5,33
15302,-2.5,-2.5,15
15303,-2.5,-2.5,27
15304,-2.5,-2.5,16
15305,-2.5,-2.5,24
15306,-2.5,-2.5,16
15307,-2.5,-2.5,23
15308,-2.5,-2.5,20
15309,-2.5,-2.5,20
15310,-2.5,-2.5,14
15311,-2.5,-2.5,15
15312,-2.5,-2.5,24
15313,-2.5,-2.5,28
15314,-2.5,-2.5,25
15315,-2.5,-2.5,19
15316,-2.5,-2.5,15
15317,-2.5,-2.5,30
15318,-2.5,-2.5,25
15319,-2.5,-2.5,15
15320,-2.5,-2.5,21
15321,-2.5,-2.5,20
15322,-2.5,-2.5,16
15323,-2.5,-2.5,30
15324,-2.5,-2.5,21
15325,-2.5,-2.5,21
15326,-2.5,-2.5,24
15327,-2.5,-2.5,22
15328,-2.5,-2.5,27
15329,-2.5,-2.5,13
15330,-2.5,-2.5,17
15331,-2.5,-2.5,25
15332,-2.5,-2.5,28
15333,-2.5,-2.5,22
15334,-2.5,-2.5,21
15335,-2.5,-2.5,26
15336,-2.5,-2.5,17
15337,-2.5,-2.5,28
15338,-2.5,-2.5,19
15339,-2.5,-2.5,24
15340,-2.5,-2.5,27
15341,-2.5,-2.5,22
15342,-2.5,-2.5,16
15343,-2.5,-2.5,15
15344,-2.5,-2.5,22
15345,-2.5,-2.5,26
15346,-2.5,-2.5,15
15347,-2.5,-2.5,27
15348,-2.5,-2.5,25
15349,-2.5,-2.5,24
15350,-2.5,-2.5,11
15351,-2.5,-2.5,23
15352,-2.5,-2.5,21
15353,-2.5,-2.5,17
15354,-2.5,-2.5,19
15355,-2.5,-2.5,22
15356,-2.5,-2.5,25
15357,-2.5,-2.5,20
15358,-2.5,-2.5,22
15359,-2.5,-2.5,23
15360,-2.5,-2.5,36
15361,-2.5,-2.5,27
15362,-2.5,-2.5,31
15363,-2.5,-2.5,24
15364,-2.5,-2.5,31
15365,-2.5,-2.5,15
15366,-2.5,-2.5,31
15367,-2.5,-2.5,19
15368,-2.5,-2.5,23
15369,-2.5,-2.5,9
15370,-2.5,-2.5,21
15371,-2.5,-2.5,22
15372,-2.5,-2.5,33
15373,-2.5,-2.5,23
15374,-2.5,-2.5,29
15375,-2.5,-2.5,24
15376,-2.5,-2.5,22
15377,-2.5,-2.5,24
15378,-2.5,-2.5,22
15379,-2.5,-2.5,20
15380,-2.5,-2.5,14
15381,-2.5,-2.5,19
15382,-2.5,-2.5,14
15383,-2.5,-2.5,30
15384,-2.5,-2.5,19
15385,-2.5,-2.5,21
15386,-2.5,-2.5,16
15387,-2.5,-2.5,23
15388,-2.5,-2.5,23
15389,-2.5,-2.5,29
15390,-2.5,-2.5,21
15391,-2.5,-2.5,17
15392,-2.5,-2.5,15
15393,-2.5,-2.5,24
15394,-2.5,-2.5,21
15395,-2.5,-2.5,18
15396,-2.5,-2.5,16
15397,-2.5,-2.5,18
15398,-2.5,-2.5,22
15399,-2.5,-2.5,22
15400,-2.5,-2.5,17
15401,-2.5,-2.5,28
15402,-2.5,-2.5,29
15403,-2.5,-2.5,22
15404,-2.5,-2.5,22
15405,-2.5,-2.5,16
15406,-2.5,-2.5,15
15407,-2.5,-2.5,19
15408,-2.5,-2.5,21
15409,-2.5,-2.5,16
15410,-2.5,-2.5,31
15411,-2.5,-2.5,17
15412,-2.5,-2.5,20
15413,-2.5,-2.5,31
15414,-2.5,-2.5,14
15415,-2.5,-2.5,21
15416,-2.5,-2.5,29
15417,-2.5,-2.5,16
15418,-2.5,-2.5,26
15419,-2.5,-2.5,22
15420,-2.5,-2.5,21
15421,-2.5,-2.5,22
15422,-2.5,-2.5,24
15423,-2.5,-2.5,18
15424,-2.5,-2.5,19
15425,-2.5,-2.5,25
15426,-2.5,-2.5,25
15427,-2.5,-2.5,27
15428,-2.5,-2.5,22
15429,-2.5,-2.5,24
15430,-2.5,-2.5,20
15431,-2.5,-2.5,20
15432,-2.5,-2.5,18
15433,-2.5,-2.5,21
15434,-2.5,-2.5,26
15435,-2.5,-2.5,21
15436,-2.5,-2.5,29
15437,-2.5,-2.5,19
15438,-2.5,-2.5,21
15439,-2.5,-2.5,24
15440,-2.5,-2.5,18
15441,-2.5,-2.5,23
15442,-2.5,-2.5,15
15443,-2.5,-2.5,28
15444,-2.5,-2.5,18
15445,-2.5,-2.5,21
15446,-2.5,-2.5,27
15447,-2.5,-2.5,24
15448,-2.5,-2.5,27
15449,-2.5,-2.5,21
15450,-2.5,-2.5,24
15451,-2.5,-2.5,23
15452,-2.5,-2.5,19
15453,-2.5,-2.5,20
15454,-2.5,-2.5,16
15455,-2.5,-2.5,18
15456,-2.5,-2.5,18
15457,-2.5,-2.5,20
15458,-2.5,-2.5,41
15459,-2.5,-2.5,23
15460,-2.5,-2.5,19
15461,-2.5,-2.5,19
15462,-2.5,-2.5,25
15463,-2.5,-2.5,28
15464,-2.5,-2.5,15
15465,-2.5,-2.5,28
15466,-2.5,-2.5,18
15467,-2.5,-2.5,38
15468,-2.5,-2.5,18
15469,-2.5,-2.5,21
15470,-2.5,-2.5,19
15471,-2.5,-2.5,19
15472,-2.5,-2.5,20
15473,-2.5,-2.5,22
15474,-2.5,-2.5,25
15475,-2.5,-2.5,21
15476,-2.5,-2.5,16
15477,-2.5,-2.5,19
15478,-2.5,-2.5,24
15479,-2.5,-2.5,30
15480,-2.5,-2.5,12
15481,-2.5,-2.5,13
15482,-2.5,-2.5,38
15483,-2.5,-2.5,23
15484,-2.5,-2.5,22
15485,-2.5,-2.5,21
15486,-2.5,-2.5,22
15487,-2.5,-2.5,23
15488,-2.5,-2.5,15
15489,-2.5,-2.5,21
15490,-2.5,-2.5,19
15491,-2.5,-2.5,28
15492,-2.5,-2.5,18
15493,-2.5,-2.5,12
15494,-2.5,-2.5,17
15495,-2.5,-2.5,24
15496,-2.5,-2.5,15
15497,-2.5,-2.5,33
15498,-2.5,-2.5,20
15499,-2.5,-2.5,18
15500,-2.5,-2.5,17
15501,-2.5,-2.5,32
15502,-2.5,-2.5,26
15503,-2.5,-2.5,22
15504,-2.5,-2.5,19
15505,-2.5,-2.5,18
15506,-2.5,-2.5,19
15507,-2.5,-2.5,23
15508,-2.5,-2.5,18
15509,-2.5,-2.5,18
15510,-2.5,-2.5,27
15511,-2.5,-2.5,31
15512,-2.5,-2.5,30
15513,-2.5,-2.5,19
15514,-2.5,-2.5,23
15515,-2.5,-2.5,27
15516,-2.5,-2.5,25
15517,-2.5,-2.5,19
15518,-2.5,-2.5,25
15519,-2.5,-2.5,21
15520,-2.5,-2.5,26
15521,-2.5,-2.5,17
15522,-2.5,-2.5,13
15523,-2.5,-2.5,21
15524,-2.5,-2.5,21
15525,-2.5,-2.5,19
15526,-2.5,-2.5,16
15527,-2.5,-2.5,21
15528,-2.5,-2.5,23
15529,-2.5,-2.5,16
15530,-2.5,-2.5,17
15531,-2.5,-2.5,20
15532,-2.5,-2.5,12
15533,-2.5,-2.5,25
15534,-2.5,-2.5,27
15535,-2.5,-2.5,23
15536,-2.5,-2.5,21
15537,-2.5,-2.5,25
15538,-2.5,-2.5,20
15539,-2.5,-2.5,14
15540,-2.5,-2.5,21
15541,-2.5,-2.5,20
15542,-2.5,-2.5,23
15543,-2.5,-2.5,16
15544,-2.5,-2.5,19
15545,-2.5,-2.5,23
15546,-2.5,-2.5,21
15547,-2.5,-2.5,23
15548,-2.5,-2.5,23
15549,-2.5,-2.5,18
15550,-2.5,-2.5,22
15551,-2.5,-2.5,21
15552,-2.5,-2.5,23
15553,-2.5,-2.5,14
15554,-2.5,-2.5,24
15555,-2.5,-2.5,17
15556,-2.5,-2.5,22
15557,-2.5,-2.5,16
15558,-2.5,-2.5,21
15559,-2.5,-2.5,19
15560,-2.5,-2.5,23
15561,-2.5,-2.5,23
15562,-2.5,-2.5,12
15563,-2.5,-2.5,21
15564,-1.5,-2.5,28
15565,-1.5,-2.5,28
15566,-1.5,-2.5,31
15567,-1.5,-2.5,31
15568,-1.5,-2.5,23
15569,-1.5,-2.5,20
15570,-1.5,-2.5,26
15571,-1.5,-2.5,32
15572,-1.5,-2.5,28
15573,-1.5,-2.5,27
15574,-1.5,-2.5,24
15575,-1.5,-2.5,27
15576,-1.5,-2.5,26
15577,-1.5,-2.5,18
15578,-1.5,-2.5,24
15579,-1.5,-2.5,26
15580,-1.5,-2.5,17
15581,-1.5,-2.5,19
15582,-1.5,-2.5,31
15583,-1.5,-2.5,22
15584,-1.5,-2.5,34
15585,-1.5,-2.5,17
15586,-1.5,-2.5,23
15587,-1.5,-2.5,25
15588,-1.5,-2.5,29
15589,-1.5,-2.5,21
15590,-1.5,-2.5,25
15591,-1.5,-2.5,34
15592,-1.5,-2.5,26
15593,-1.5,-2.5,19
15594,-1.5,-2.5,26
15595,-1.5,-2.5,27
15596,-1.5,-2.5,25
15597,-1.5,-2.5,26
15598,-1.5,-2.5,27
15599,-1.5,-2.5,23
15600,-1.5,-2.5,25
15601,-1.5,-2.5,23
15602,-1.5,-2.5,25
15603,-1.5,-2.5,21
15604,-1.5,-2.5,29
15605,-1.5,-2.5,27
15606,-1.5,-2.5,17
15607,-1.5,-2.5,24
15608,-1.5,-2.5,22
15609,-1.5,-2.5,25
15610,-1.5,-2.5,28
15611,-1.5,-2.5,24
15612,-1.5,-2.5,25
15613,-1.5,-2.5,27
15614,-1.5,-2.5,23
15615,-1.5,-2.5,24
15616,-1.5,-2.5,13
15617,-1.5,-2.5,31
15618,-1.5,-2.5,36
15619,-1.5,-2.5,25
15620,-1.5,-2.5,20
15621,-1.5,-2.5,29
15622,-1.5,-2.5,20
15623,-1.5,-2.5,29
15624,-1.5,-2.5,20
15625,-1.5,-2.5,18
15626,-1.5,-2.5,22
15627,-1.5,-2.5,24
15628,-1.5,-2.5,27
15629,-1.5,-2.5,19
15630,-1.5,-2.5,23
15631,-1.5,-2.5,20
15632,-1.5,-2.5,27
15633,-1.5,-2.5,32
15634,-1.5,-2.5,21
15635,-1.5,-2.5,11
15636,-1.5,-2.5,21
15637,-1.5,-2.5,21
15638,-1.5,-2.5,26
15639,-1.5,-2.5,23
15640,-1.5,-2.5,22
15641,-1.5,-2.5,19
15642,-1.5,-2.5,34
15643,-1.5,-2.5,27
15644,-1.5,-2.5,26
15645,-1.5,-2.5,23
15646,-1.5,-2.5,27
15647,-1.5,-2.5,20
15648,-1.5,-2.5,25
15649,-1.5,-2.5,25
15650,-1.5,-2.5,18
15651,-1.5,-2.5,24
15652,-1.5,-2.5,31
15653,-1.5,-2.5,27
15654,-1.5,-2.5,22
15655,-1.5,-2.5,25
15656,-1.5,-2.5,21
15657,-1.5,-2.5,20
15658,-1.5,-2.5,24
15659,-1.5,-2.5,30
15660,-1.5,-2.5,29
15661,-1.5,-2.5,23
15662,-1.5,-2.5,25
15663,-1.5,-2.5,19
15664,-1.5,-2.5,16
15665,-1.5,-2.5,28
15666,-1.5,-2.5,21
15667,-1.5,-2.5,25
15668,-1.5,-2.5,25
15669,-1.5,-2.5,20
15670,-1.5,-2.5,16
15671,-1.5,-2.5,21
15672,-1.5,-2.5,20
15673,-1.5,-2.5,23
15674,-1.5,-2.5,25
15675,-1.5,-2.5,17
15676,-1.5,-2.5,26
15677,-1.5,-2.5,20
15678,-1.5,-2.5,31
15679,-1.5,-2.5,27
15680,-1.5,-2.5,25
15681,-1.5,-2.5,30
15682,-1.5,-2.5,18
15683,-1.5,-2.5,24
15684,-1.5,-2.5,28
15685,-1.5,-2.5,19
15686,-1.5,-2.5,26
15687,-1.5,-2.5,31
15688,-1.5,-2.5,25
15689,-1.5,-2.5,30
15690,-1.5,-2.5,19
15691,-1.5,-2.5,31
15692,-1.5,-2.5,12
15693,-1.5,-2.5,22
15694,-1.5,-2.5,30
15695,-1.5,-2.5,15
15696,-1.5,-2.5,23
15697,-1.5,-2.5,20
15698,-1.5,-2.5,27
15699,-1.5,-2.5,27
15700,-1.5,-2.5,23
15701,-1.5,-2.5,25
15702,-1.5,-2.5,21
15703,-1.5,-2.5,23
15704,-1.5,-2.5,30
15705,-1.5,-2.5,23
15706,-1.5,-2.5,22
15707,-1.5,-2.5,27
15708,-1.5,-2.5,29
15709,-1.5,-2.5,27
15710,-1.5,-2.5,36
15711,-1.5,-2.5,30
15712,-1.5,-2.5,18
15713,-1.5,-2.5,22
15714,-1.5,-2.5,20
15715,-1.5,-2.5,26
